000000000003|02/01/2013||3.375||1|359|359|01/2043|16980|0|N|||||||||||||||||||N
000000000003|03/01/2013||3.375||2|358|358|01/2043|16980|0|N|||||||||||||||||||N
000000000003|04/01/2013||3.375||3|357|357|01/2043|16980|0|N|||||||||||||||||||N
000000000003|05/01/2013||3.375||4|356|356|01/2043|16980|0|N|||||||||||||||||||N
000000000003|06/01/2013||3.375||5|355|355|01/2043|16980|0|N|||||||||||||||||||N
000000000003|07/01/2013||3.375|273316.41|6|354|354|01/2043|16980|0|N|||||||||||||||||||N
000000000003|08/01/2013||3.375|272864.73|7|353|353|01/2043|16980|0|N|||||||||||||||||||N
000000000003|09/01/2013||3.375|272411.78|8|352|352|01/2043|16980|0|N|||||||||||||||||||N
000000000003|10/01/2013||3.375|271941|9|351|351|01/2043|16980|0|N|||||||||||||||||||N
000000000003|11/01/2013||3.375|271468.89|10|350|350|01/2043|16980|0|N|||||||||||||||||||N
000000000003|12/01/2013||3.375|270995.46|11|349|349|01/2043|16980|0|N|||||||||||||||||||N
000000000003|01/01/2014||3.375|270520.69|12|348|348|01/2043|16980|0|N|||||||||||||||||||N
000000000003|02/01/2014||3.375|270044.59|13|347|347|01/2043|16980|0|N|||||||||||||||||||N
000000000003|03/01/2014||3.375|269567.15|14|346|346|01/2043|16980|0|N|||||||||||||||||||N
000000000003|04/01/2014||3.375|269088.37|15|345|345|01/2043|16980|0|N|||||||||||||||||||N
000000000003|05/01/2014||3.375|268608.24|16|344|344|01/2043|16980|0|N|||||||||||||||||||N
000000000003|06/01/2014||3.375|268126.76|17|343|343|01/2043|16980|0|N|||||||||||||||||||N
000000000003|07/01/2014||3.375|267643.93|18|342|342|01/2043|16980|0|N|||||||||||||||||||N
000000000003|08/01/2014||3.375|267159.74|19|341|341|01/2043|16980|0|N|||||||||||||||||||N
000000000003|09/01/2014||3.375|266674.19|20|340|340|01/2043|16980|0|N|||||||||||||||||||N
000000000003|10/01/2014||3.375|266187.27|21|339|339|01/2043|16980|0|N|||||||||||||||||||N
000000000003|11/01/2014||3.375|265698.98|22|338|338|01/2043|16980|0|N|||||||||||||||||||N
000000000003|12/01/2014||3.375|265209.32|23|337|337|01/2043|16980|X|N|16|12/2014|||||||||||||||||
000000000004|02/01/2013|OTHER|3.625||1|359|359|01/2043|23460|0|N|||||||||||||||||||N
000000000004|03/01/2013||3.625||2|358|358|01/2043|23460|0|N|||||||||||||||||||N
000000000004|04/01/2013||3.625||3|357|357|01/2043|23460|0|N|||||||||||||||||||N
000000000004|05/01/2013||3.625||4|356|356|01/2043|23460|0|N|||||||||||||||||||N
000000000004|06/01/2013||3.625||5|355|355|01/2043|23460|0|N|||||||||||||||||||N
000000000004|07/01/2013||3.625||6|354|354|01/2043|23460|0|N|||||||||||||||||||Y
000000000004|08/01/2013||3.625|145631.68|7|353|354|01/2043|23460|1|N|||||||||||||||||||Y
000000000004|09/01/2013||3.625|145631.68|8|352|354|01/2043|23460|2|N|||||||||||||||||||N
000000000004|10/01/2013||3.625|145631.68|9|351|354|01/2043|23460|3|N|||||||||||||||||||N
000000000004|11/01/2013||3.625|145631.68|10|350|354|01/2043|23460|4|N|||||||||||||||||||N
000000000004|12/01/2013||3.625|145631.68|11|349|354|01/2043|23460|5|N|||||||||||||||||||N
000000000004|01/01/2014||3.625|145631.68|12|348|0|01/2043|23460|X|N|09|01/2014|07/01/2013|01/01/2014|||||||||||||||
000000000005|02/01/2013|OTHER|4.5||1|359|359|01/2043|31100|0|N|||||||||||||||||||N
000000000005|03/01/2013||4.5||2|358|357|01/2043|31100|0|N|||||||||||||||||||N
000000000005|04/01/2013||4.5||3|357|357|01/2043|31100|0|N|||||||||||||||||||N
000000000005|05/01/2013||4.5||4|356|356|01/2043|31100|0|N|||||||||||||||||||N
000000000005|06/01/2013||4.5||5|355|355|01/2043|31100|0|N|||||||||||||||||||N
000000000005|07/01/2013||4.5||6|354|354|01/2043|31100|0|N|||||||||||||||||||N
000000000005|08/01/2013||4.5|212401.29|7|353|353|01/2043|31100|0|N|||||||||||||||||||N
000000000005|09/01/2013||4.5|212111.46|8|352|352|01/2043|31100|0|N|||||||||||||||||||N
000000000005|10/01/2013||4.5|211820.55|9|351|351|01/2043|31100|0|N|||||||||||||||||||N
000000000005|11/01/2013||4.5|211528.23|10|350|350|01/2043|31100|0|N|||||||||||||||||||N
000000000005|12/01/2013||4.5|211235.13|11|349|349|01/2043|31100|0|N|||||||||||||||||||N
000000000005|01/01/2014||4.5|210940.93|12|348|348|01/2043|31100|0|N|||||||||||||||||||N
000000000005|02/01/2014||4.5|210645.63|13|347|347|01/2043|31100|0|N|||||||||||||||||||N
000000000005|03/01/2014||4.5|210051.7|14|346|345|01/2043|31100|0|N|||||||||||||||||||N
000000000005|04/01/2014||4.5|210051.7|15|345|345|01/2043|31100|0|N|||||||||||||||||||N
000000000005|05/01/2014||4.5|209753.06|16|344|344|01/2043|31100|0|N|||||||||||||||||||N
000000000005|06/01/2014||4.5|209753.06|17|343|0|01/2043|31100|X|N|01|06/2014|||||||||||||||||
000000000006|03/01/2013|OTHER|3.875||1|359|359|02/2043|28140|0|N|||||||||||||||||||N
000000000006|04/01/2013||3.875||2|358|358|02/2043|28140|0|N|||||||||||||||||||N
000000000006|05/01/2013||3.875||3|357|357|02/2043|28140|0|N|||||||||||||||||||N
000000000006|06/01/2013||3.875||4|356|356|02/2043|28140|0|N|||||||||||||||||||N
000000000006|07/01/2013||3.875||5|355|355|02/2043|28140|0|N|||||||||||||||||||N
000000000006|08/01/2013||3.875||6|354|355|02/2043|28140|1|N|||||||||||||||||||N
000000000006|09/01/2013||3.875|325568.28|7|353|355|02/2043|28140|2|N|||||||||||||||||||N
000000000006|10/01/2013||3.875|325568.28|8|352|355|02/2043|28140|3|N|||||||||||||||||||N
000000000006|11/01/2013||3.875|325568.28|9|351|355|02/2043|28140|4|N|||||||||||||||||||N
000000000006|12/01/2013||3.875|325568.28|10|350|355|02/2043|28140|5|N|||||||||||||||||||N
000000000006|01/01/2014||3.875|325568.28|11|349|0|02/2043|28140|X|N|03|01/2014|07/01/2013||02/01/2014|643||2500|1242.75|2432.52|267534.96||||||||
000000000007|03/01/2007||4.255|314568.5|1|359|359|02/2037|33210|0|N|||||||||||||||||||
000000000007|04/01/2007||4.255|313468.5|2|358|358|02/2037|33210|0|N|||||||||||||||||||
000000000007|05/01/2007||4.255|312368.5|3|357|357|02/2037|33210|0|N|||||||||||||||||||
000000000007|06/01/2007||4.255|311268.5|4|356|356|02/2037|33210|1|N|||||||||||||||||||
000000000007|07/01/2007||4.255|310168.5|5|355|355|02/2037|33210|2|N|||||||||||||||||||
000000000007|08/01/2007||4.255|309068.5|6|354|355|02/2037|33210|3|N|||||||||||||||||||
000000000007|09/01/2007||4.255|307968.5|7|353|355|02/2037|33210|4|N|||||||||||||||||||
000000000007|10/01/2007||4.255|306868.5|8|352|355|02/2037|33210|5|N|||||||||||||||||||
000000000007|11/01/2007|OTHER|4.255|305768.5|9|351|0|02/2037|33210|X|N|02|11/2007|05/01/2007||01/01/2008|550|||620||||||||||
000000000008|04/01/2015|OTHER|4.255|128005.51|1|359|359|03/2045|27300|0|N|||||||||||||||||||N
000000000008|05/01/2015||4.255|126405.51|2|358|358|03/2045|27300|0|N|||||||||||||||||||N
000000000008|06/01/2015||4.255|124705.51|3|357|357|03/2045|27300|0|N|||||||||||||||||||N
000000000008|07/01/2015||4.155|124705.51|4|356||03/2045|27300|0|Y|||||||||||||||25000||||N
000000000008|08/01/2015||4.155|124705.51|5|355||03/2045|27300|0|Y|||||||||||||||25000|||35000|N
000000000008|09/01/2015||4.155|124705.51|6|354||03/2045|27300|0|Y|||||||||||||||25000|||35000|N
